,0,1,2,3,4,5,6,7,8,9
603,1,0,0,1,2,0,0,3,3,3
604,0,1,0,3,3,0,1,1,1,2
605,0,3,3,0,1,2,1,2,1,0
606,0,1,0,1,0,0,3,3,3,3
607,2,1,2,0,3,0,3,3,3,0
608,0,1,1,2,1,0,1,2,0,3
609,1,2,0,3,3,0,1,1,1,2
610,0,1,2,1,2,2,2,2,2,0
611,0,1,2,1,1,2,1,1,1,2
612,2,1,1,2,1,1,2,0,0,0
613,2,0,0,0,0,0,0,1,1,2
614,0,3,3,0,3,0,1,2,0,1
615,2,1,2,1,1,1,1,2,2,1
616,2,1,0,3,0,0,1,2,1,2
617,0,1,1,1,1,1,1,1,2,1
618,1,0,0,3,0,1,1,2,2,1
619,2,1,1,1,1,0,0,1,2,0
620,0,1,0,3,3,3,0,1,2,0
621,2,0,0,0,0,1,1,1,0,0
622,3,0,0,0,1,2,2,2,1,1
623,1,0,0,0,1,0,1,0,1,2
624,2,0,1,1,1,2,2,2,0,0
625,0,1,1,1,2,1,0,1,0,1
626,1,2,0,1,1,0,1,0,0,3
627,1,0,1,0,0,3,0,0,0,3
628,2,0,0,3,0,0,3,0,0,0
629,1,2,2,1,0,3,3,3,0,3
