,time,Mprod,Eprod
10196,2023-05-11 12:27:28.167,2.3688201904296875,0.8100000023841858
10197,2023-05-11 12:27:29.164,2.380889892578125,0.8100000023841858
10198,2023-05-11 12:27:30.170,2.4002227783203125,0.8100000023841858
10199,2023-05-11 12:27:31.157,2.3587188720703125,0.800000011920929
10200,2023-05-11 12:27:32.174,2.3216552734375,0.800000011920929
10201,2023-05-11 12:27:33.171,2.32855224609375,0.8100000023841858
10202,2023-05-11 12:27:34.187,2.3689422607421875,0.8100000023841858
10203,2023-05-11 12:27:35.172,2.3962860107421875,0.800000011920929
10204,2023-05-11 12:27:36.199,2.3965301513671875,0.800000011920929
10205,2023-05-11 12:27:37.187,2.3789215087890625,0.8100000023841858
10206,2023-05-11 12:27:38.174,2.4009552001953125,0.8100000023841858
10207,2023-05-11 12:27:39.182,2.3763275146484375,0.8100000023841858
10208,2023-05-11 12:27:40.185,2.3417205810546875,0.8100000023841858
10209,2023-05-11 12:27:41.169,2.3552703857421875,0.8100000023841858
10210,2023-05-11 12:27:42.176,2.3486175537109375,0.8100000023841858
10211,2023-05-11 12:27:43.165,2.3683319091796875,0.8100000023841858
10212,2023-05-11 12:27:44.167,2.360443115234375,0.8100000023841858
10213,2023-05-11 12:27:45.191,2.374114990234375,0.8100000023841858
10214,2023-05-11 12:27:46.161,2.367095947265625,0.8100000023841858
10215,2023-05-11 12:27:47.183,2.354034423828125,0.8100000023841858
10216,2023-05-11 12:27:48.166,2.325347900390625,0.8100000023841858
10217,2023-05-11 12:27:49.188,2.331878662109375,0.8100000023841858
10218,2023-05-11 12:27:50.179,2.37030029296875,0.8100000023841858
10219,2023-05-11 12:27:51.192,2.3907318115234375,0.800000011920929
10220,2023-05-11 12:27:52.167,2.41253662109375,0.800000011920929
10221,2023-05-11 12:27:53.184,2.43988037109375,0.800000011920929
10222,2023-05-11 12:27:54.167,2.419189453125,0.800000011920929
10223,2023-05-11 12:27:55.172,2.3159942626953125,0.7900000214576721
10224,2023-05-11 12:27:56.166,2.2939453125,0.7900000214576721
10225,2023-05-11 12:27:57.170,2.28741455078125,0.800000011920929
10226,2023-05-11 12:27:58.166,2.290130615234375,0.800000011920929
10227,2023-05-11 12:27:59.193,2.298004150390625,0.800000011920929
10228,2023-05-11 12:28:00.166,2.3241119384765625,0.800000011920929
